ID;TITLE;DATE;LOCATION;LINK;FIGHT_LINKS_SCRAPED;FIGHT_DATA_SCRAPED
620be7e0712d431b;UFC FIGHT NIGHT: POIRIER VS. GAETHJE;2018-04-14;GLENDALE, ARIZONA, USA;http://ufcstats.com/event-details/620be7e0712d431b;True;False
49e7e05f902479ca;UFC 223: KHABIB VS. IAQUINTA;2018-04-07;BROOKLYN, NEW YORK, USA;http://ufcstats.com/event-details/49e7e05f902479ca;True;False
eed2b71d77d95416;UFC FIGHT NIGHT: WERDUM VS. VOLKOV;2018-03-17;LONDON, ENGLAND, UNITED KINGDOM;http://ufcstats.com/event-details/eed2b71d77d95416;True;False
7929be8290289a47;UFC 222: CYBORG VS. KUNITSKAYA;2018-03-03;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/7929be8290289a47;True;False
daa89f01e1c0f42a;UFC FIGHT NIGHT: EMMETT VS. STEPHENS;2018-02-24;ORLANDO, FLORIDA, USA;http://ufcstats.com/event-details/daa89f01e1c0f42a;True;False
d181689653115b6a;UFC FIGHT NIGHT: CERRONE VS. MEDEIROS;2018-02-18;AUSTIN, TEXAS, USA;http://ufcstats.com/event-details/d181689653115b6a;True;False
15515e797aedc137;UFC 221: ROMERO VS. ROCKHOLD;2018-02-10;PERTH, WESTERN AUSTRALIA, AUSTRALIA;http://ufcstats.com/event-details/15515e797aedc137;True;False
7cf20446453f852b;UFC FIGHT NIGHT: MACHIDA VS. ANDERS;2018-02-03;BELEM, PARA, BRAZIL;http://ufcstats.com/event-details/7cf20446453f852b;True;False
602bb270f2bdbf02;UFC FIGHT NIGHT: JACARE VS. BRUNSON 2;2018-01-27;CHARLOTTE, NORTH CAROLINA, USA;http://ufcstats.com/event-details/602bb270f2bdbf02;True;False
02177caefe7c07d4;UFC 220: MIOCIC VS. NGANNOU;2018-01-20;BOSTON, MASSACHUSETTS, USA;http://ufcstats.com/event-details/02177caefe7c07d4;True;False
fc1868f56d3036eb;UFC FIGHT NIGHT: STEPHENS VS. CHOI;2018-01-14;ST. LOUIS, MISSOURI, USA;http://ufcstats.com/event-details/fc1868f56d3036eb;True;False
04076783ca83d6ae;UFC 219: CYBORG VS. HOLM;2017-12-30;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/04076783ca83d6ae;True;False
eaa0a728cc91ef60;UFC FIGHT NIGHT: LAWLER VS. DOS ANJOS;2017-12-16;WINNIPEG, MANITOBA, CANADA;http://ufcstats.com/event-details/eaa0a728cc91ef60;True;False
bcd124bcd3d5be46;UFC FIGHT NIGHT: SWANSON VS. ORTEGA;2017-12-09;FRESNO, CALIFORNIA, USA;http://ufcstats.com/event-details/bcd124bcd3d5be46;True;False
9e30f69cc0869301;UFC 218: HOLLOWAY VS. ALDO 2;2017-12-02;DETROIT, MICHIGAN, USA;http://ufcstats.com/event-details/9e30f69cc0869301;True;False
30e8b4505f5ccf92;THE ULTIMATE FIGHTER: A NEW WORLD CHAMPION FINALE;2017-12-01;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/30e8b4505f5ccf92;True;False
e7bc606d269896aa;UFC FIGHT NIGHT: BISPING VS. GASTELUM;2017-11-25;SHANGHAI, HEBEI, CHINA;http://ufcstats.com/event-details/e7bc606d269896aa;True;False
caced97768818230;UFC FIGHT NIGHT: WERDUM VS. TYBURA;2017-11-18;SYDNEY, NEW SOUTH WALES, AUSTRALIA;http://ufcstats.com/event-details/caced97768818230;True;False
d856a0080ac09ed7;UFC FIGHT NIGHT: POIRIER VS. PETTIS;2017-11-11;NORFOLK, VIRGINIA, USA;http://ufcstats.com/event-details/d856a0080ac09ed7;True;False
a25b71fe5e31fa97;UFC 217: BISPING VS. ST-PIERRE;2017-11-04;NEW YORK CITY, NEW YORK, USA;http://ufcstats.com/event-details/a25b71fe5e31fa97;True;False
a7724f51e32e763e;UFC FIGHT NIGHT: BRUNSON VS. MACHIDA;2017-10-28;SAO PAULO, SAO PAULO, BRAZIL;http://ufcstats.com/event-details/a7724f51e32e763e;True;False
d6b68eaf4b68b160;UFC FIGHT NIGHT: CERRONE VS. TILL;2017-10-21;GDANSK, POLAND;http://ufcstats.com/event-details/d6b68eaf4b68b160;True;False
cc5834a495d1ea08;UFC 216: FERGUSON VS. LEE;2017-10-07;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/cc5834a495d1ea08;True;False
9211aae062b799d6;UFC FIGHT NIGHT: SAINT PREUX VS. OKAMI;2017-09-22;SAITAMA, SAITAMA, JAPAN;http://ufcstats.com/event-details/9211aae062b799d6;True;False
1979c80150f630c4;UFC FIGHT NIGHT: ROCKHOLD VS. BRANCH;2017-09-16;PITTSBURGH, PENNSYLVANIA, USA;http://ufcstats.com/event-details/1979c80150f630c4;True;False
d86e913c548c07c2;UFC 215: NUNES VS SHEVCHENKO 2;2017-09-09;EDMONTON, ALBERTA, CANADA;http://ufcstats.com/event-details/d86e913c548c07c2;True;False
a3244e3238541482;UFC FIGHT NIGHT: VOLKOV VS. STRUVE;2017-09-02;ROTTERDAM, ZUID-HOLLAND, NETHERLANDS;http://ufcstats.com/event-details/a3244e3238541482;True;False
f4a031ac205ac580;UFC FIGHT NIGHT: PETTIS VS. MORENO;2017-08-05;MEXICO CITY, DISTRITO FEDERAL, MEXICO;http://ufcstats.com/event-details/f4a031ac205ac580;True;False
ff9578cdbfabd323;UFC 214: CORMIER VS. JONES 2;2017-07-29;ANAHEIM, CALIFORNIA, USA;http://ufcstats.com/event-details/ff9578cdbfabd323;True;False
9f3d6ddef3d3cccc;UFC FIGHT NIGHT: WEIDMAN VS. GASTELUM;2017-07-22;UNIONDALE, NEW YORK, USA;http://ufcstats.com/event-details/9f3d6ddef3d3cccc;True;False
d7907a9a968e4d29;UFC FIGHT NIGHT: NELSON VS. PONZINIBBIO;2017-07-16;GLASGOW, SCOTLAND, UNITED KINGDOM;http://ufcstats.com/event-details/d7907a9a968e4d29;True;False
686cccbf1a4de453;UFC 213: ROMERO VS. WHITTAKER;2017-07-08;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/686cccbf1a4de453;True;False
23bd78c3f89bdb54;THE ULTIMATE FIGHTER: REDEMPTION FINALE;2017-07-07;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/23bd78c3f89bdb54;True;False
99bf06f20491cb54;UFC FIGHT NIGHT: CHIESA VS. LEE;2017-06-25;OKLAHOMA CITY, OKLAHOMA, USA;http://ufcstats.com/event-details/99bf06f20491cb54;True;False
353de740bb6c7e75;UFC FIGHT NIGHT: HOLM VS. CORREIA;2017-06-17;KALLANG, SINGAPORE;http://ufcstats.com/event-details/353de740bb6c7e75;True;False
90e7447d8b7f3f35;UFC FIGHT NIGHT: LEWIS VS. HUNT;2017-06-10;AUCKLAND, NEW ZEALAND;http://ufcstats.com/event-details/90e7447d8b7f3f35;True;False
1507214bbc7a79e2;UFC 212: ALDO VS. HOLLOWAY;2017-06-03;RIO DE JANEIRO, RIO DE JANEIRO, BRAZIL;http://ufcstats.com/event-details/1507214bbc7a79e2;True;False
1c7cce2f5c17160d;UFC FIGHT NIGHT: GUSTAFSSON VS. TEIXEIRA;2017-05-28;STOCKHOLM, SWEDEN;http://ufcstats.com/event-details/1c7cce2f5c17160d;True;False
5df10509264586e5;UFC 211: MIOCIC VS. DOS SANTOS;2017-05-13;DALLAS, TEXAS, USA;http://ufcstats.com/event-details/5df10509264586e5;True;False
bc7f7f0ba3db74d2;UFC FIGHT NIGHT: SWANSON VS. LOBOV;2017-04-22;NASHVILLE, TENNESSEE, USA;http://ufcstats.com/event-details/bc7f7f0ba3db74d2;True;False
ed069a95aaaf4f56;UFC ON FOX: JOHNSON VS. REIS;2017-04-15;KANSAS CITY, MISSOURI, USA;http://ufcstats.com/event-details/ed069a95aaaf4f56;True;False
e7bfdb5e0112891e;UFC 210: CORMIER VS. JOHNSON 2;2017-04-08;BUFFALO, NEW YORK, USA;http://ufcstats.com/event-details/e7bfdb5e0112891e;True;False
c0231720fe516994;UFC FIGHT NIGHT: MANUWA VS. ANDERSON;2017-03-18;LONDON, ENGLAND, UNITED KINGDOM;http://ufcstats.com/event-details/c0231720fe516994;True;False
47b7e4e60813b7b2;UFC FIGHT NIGHT: BELFORT VS. GASTELUM;2017-03-11;FORTALEZA, CEARA, BRAZIL;http://ufcstats.com/event-details/47b7e4e60813b7b2;True;False
20e403a1acfef130;UFC 209: WOODLEY VS. THOMPSON 2;2017-03-04;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/20e403a1acfef130;True;False
b4ad3a06ee4d660c;UFC FIGHT NIGHT: LEWIS VS. BROWNE;2017-02-19;HALIFAX, NOVA SCOTIA, CANADA;http://ufcstats.com/event-details/b4ad3a06ee4d660c;True;False
865aa315ea62c511;UFC 208: HOLM VS. DE RANDAMIE;2017-02-11;BROOKLYN, NEW YORK, USA;http://ufcstats.com/event-details/865aa315ea62c511;True;False
6a8a06b542e1516d;UFC FIGHT NIGHT: BERMUDEZ VS. THE KOREAN ZOMBIE;2017-02-04;HOUSTON, TEXAS, USA;http://ufcstats.com/event-details/6a8a06b542e1516d;True;False
4512e46543b960ad;UFC ON FOX: SHEVCHENKO VS. PENA;2017-01-28;DENVER, COLORADO, USA;http://ufcstats.com/event-details/4512e46543b960ad;True;False
46effbd1135423c5;UFC FIGHT NIGHT: RODRIGUEZ VS. PENN;2017-01-15;PHOENIX, ARIZONA, USA;http://ufcstats.com/event-details/46effbd1135423c5;True;False
4b2390cfaceb91d8;UFC 207: NUNES VS. ROUSEY;2016-12-30;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/4b2390cfaceb91d8;True;False
32541eb5d12668b4;UFC ON FOX: VANZANT VS. WATERSON;2016-12-17;SACRAMENTO, CALIFORNIA, USA;http://ufcstats.com/event-details/32541eb5d12668b4;True;False
6e3282d57d2467a0;UFC 206: HOLLOWAY VS. PETTIS;2016-12-10;TORONTO, ONTARIO, CANADA;http://ufcstats.com/event-details/6e3282d57d2467a0;True;False
7139cd2ae4bf6a29;UFC FIGHT NIGHT: LEWIS VS. ABDURAKHIMOV;2016-12-09;ALBANY, NEW YORK, USA;http://ufcstats.com/event-details/7139cd2ae4bf6a29;True;False
bd4389b71fdc0ce2;THE ULTIMATE FIGHTER: TOURNAMENT OF CHAMPIONS FINALE;2016-12-03;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/bd4389b71fdc0ce2;True;False
73e09f837f3b5ecc;UFC FIGHT NIGHT: WHITTAKER VS. BRUNSON;2016-11-26;MELBOURNE, VICTORIA, AUSTRALIA;http://ufcstats.com/event-details/73e09f837f3b5ecc;True;False
5cde96e0a1a1fffe;UFC FIGHT NIGHT: BADER VS. NOGUEIRA;2016-11-19;SAO PAULO, SAO PAULO, BRAZIL;http://ufcstats.com/event-details/5cde96e0a1a1fffe;True;False
6810d8d2dd557cf9;UFC FIGHT NIGHT: MOUSASI VS. HALL 2;2016-11-19;BELFAST, NORTHERN IRELAND, UNITED KINGDOM;http://ufcstats.com/event-details/6810d8d2dd557cf9;True;False
4956f60b7fa57c1a;UFC 205: ALVAREZ VS MCGREGOR;2016-11-12;NEW YORK CITY, NEW YORK, USA;http://ufcstats.com/event-details/4956f60b7fa57c1a;True;False
6083f497c22cc075;UFC FIGHT NIGHT: DOS ANJOS VS. FERGUSON;2016-11-05;MEXICO CITY, DISTRITO FEDERAL, MEXICO;http://ufcstats.com/event-details/6083f497c22cc075;True;False
154a6b3ffae264cd;UFC 204: BISPING VS. HENDERSON;2016-10-08;MANCHESTER, ENGLAND, UNITED KINGDOM;http://ufcstats.com/event-details/154a6b3ffae264cd;True;False
a196332ee4aa8a82;UFC FIGHT NIGHT: LINEKER VS. DODSON;2016-10-01;PORTLAND, OREGON, USA;http://ufcstats.com/event-details/a196332ee4aa8a82;True;False
e18012194473e8b0;UFC FIGHT NIGHT: CYBORG VS. LANSBERG;2016-09-24;BRASILIA, DISTRITO FEDERAL, BRAZIL;http://ufcstats.com/event-details/e18012194473e8b0;True;False
d6455cb4bee503ce;UFC FIGHT NIGHT: POIRIER VS. JOHNSON;2016-09-17;HIDALGO, TEXAS, USA;http://ufcstats.com/event-details/d6455cb4bee503ce;True;False
2dc7f1762dc0a7ef;UFC 203: MIOCIC VS. OVEREEM;2016-09-10;CLEVELAND, OHIO, USA;http://ufcstats.com/event-details/2dc7f1762dc0a7ef;True;False
2b4faacc16d66898;UFC FIGHT NIGHT: ARLOVSKI VS. BARNETT;2016-09-03;HAMBURG, HAMBURG, GERMANY;http://ufcstats.com/event-details/2b4faacc16d66898;True;False
cfbccfed4e4796fe;UFC ON FOX: MAIA VS. CONDIT;2016-08-27;VANCOUVER, BRITISH COLUMBIA, CANADA;http://ufcstats.com/event-details/cfbccfed4e4796fe;True;False
5da4e8dc02e50ac0;UFC 202: DIAZ VS. MCGREGOR 2;2016-08-20;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/5da4e8dc02e50ac0;True;False
232c582f29f8f65e;UFC FIGHT NIGHT: RODRIGUEZ VS. CACERES;2016-08-06;SALT LAKE CITY, UTAH, USA;http://ufcstats.com/event-details/232c582f29f8f65e;True;False
72cbe507644a587c;UFC 201: LAWLER VS. WOODLEY;2016-07-30;ATLANTA, GEORGIA, USA;http://ufcstats.com/event-details/72cbe507644a587c;True;False
8a028648f3f0761d;UFC ON FOX: HOLM VS. SHEVCHENKO;2016-07-23;CHICAGO, ILLINOIS, USA;http://ufcstats.com/event-details/8a028648f3f0761d;True;False
5e7a28f20927d64a;UFC FIGHT NIGHT: MCDONALD VS. LINEKER;2016-07-13;SIOUX FALLS, SOUTH DAKOTA, USA;http://ufcstats.com/event-details/5e7a28f20927d64a;True;False
aa5b4eff51bdc7d1;UFC 200: TATE VS NUNES;2016-07-09;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/aa5b4eff51bdc7d1;True;False
cd42bbe8887bba90;THE ULTIMATE FIGHTER: TEAM JOANNA VS. TEAM CL?UDIA FINALE;2016-07-08;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/cd42bbe8887bba90;True;False
45a2ba3ef82b9700;UFC FIGHT NIGHT: DOS ANJOS VS. ALVAREZ;2016-07-07;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/45a2ba3ef82b9700;True;False
563d051c9e769b24;UFC FIGHT NIGHT: MACDONALD VS THOMPSON;2016-06-18;OTTAWA, ONTARIO, CANADA;http://ufcstats.com/event-details/563d051c9e769b24;True;False
ff4c3ab594c7fac3;UFC 199: ROCKHOLD VS. BISPING 2;2016-06-04;LOS ANGELES, CALIFORNIA, USA;http://ufcstats.com/event-details/ff4c3ab594c7fac3;True;False
990060b2a68a7b82;UFC FIGHT NIGHT: ALMEIDA VS GARBRANDT;2016-05-29;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/990060b2a68a7b82;True;False
a4bf17bd3ba3423b;UFC 198: WERDUM VS MIOCIC;2016-05-14;CURITIBA, PARANA, BRAZIL;http://ufcstats.com/event-details/a4bf17bd3ba3423b;True;False
a314687f372b2cec;UFC FIGHT NIGHT: OVEREEM VS ARLOVSKI;2016-05-08;ROTTERDAM, ZUID-HOLLAND, NETHERLANDS;http://ufcstats.com/event-details/a314687f372b2cec;True;False
3d481aa374c954a1;UFC 197: JONES VS SAINT PREUX;2016-04-23;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/3d481aa374c954a1;True;False
e7e970d508529bf3;UFC ON FOX: TEIXEIRA VS EVANS;2016-04-16;TAMPA, FLORIDA, USA;http://ufcstats.com/event-details/e7e970d508529bf3;True;False
4887e5bc4dbb73ff;UFC FIGHT NIGHT: ROTHWELL VS DOS SANTOS;2016-04-10;ZAGREB, CROATIA;http://ufcstats.com/event-details/4887e5bc4dbb73ff;True;False
e60201cfab7d656d;UFC FIGHT NIGHT: HUNT VS MIR;2016-03-19;BRISBANE, QUEENSLAND, AUSTRALIA;http://ufcstats.com/event-details/e60201cfab7d656d;True;False
db1f2ed63b54b9a7;UFC 196: MCGREGOR VS DIAZ;2016-03-05;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/db1f2ed63b54b9a7;True;False
39c568f8c579913e;UFC FIGHT NIGHT: SILVA VS BISPING;2016-02-27;LONDON, ENGLAND, UNITED KINGDOM;http://ufcstats.com/event-details/39c568f8c579913e;True;False
d56bb6dff2ae77eb;UFC FIGHT NIGHT: COWBOY VS COWBOY;2016-02-21;PITTSBURGH, PENNSYLVANIA, USA;http://ufcstats.com/event-details/d56bb6dff2ae77eb;True;False
de99da2c0d18d34a;UFC FIGHT NIGHT: HENDRICKS VS THOMPSON;2016-02-06;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/de99da2c0d18d34a;True;False
b3fb8d2293e17a59;UFC ON FOX: JOHNSON VS. BADER;2016-01-30;NEWARK, NEW JERSEY, USA;http://ufcstats.com/event-details/b3fb8d2293e17a59;True;False
c6becb722706c7d8;UFC FIGHT NIGHT: DILLASHAW VS CRUZ;2016-01-17;BOSTON, MASSACHUSETTS, USA;http://ufcstats.com/event-details/c6becb722706c7d8;True;False
380e8b023290d091;UFC 195: LAWLER VS CONDIT;2016-01-02;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/380e8b023290d091;True;False
80d918336163b80c;UFC ON FOX: DOS ANJOS VS. COWBOY 2;2015-12-19;ORLANDO, FLORIDA, USA;http://ufcstats.com/event-details/80d918336163b80c;True;False
354808cf38d9d73c;UFC 194: ALDO VS MCGREGOR;2015-12-12;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/354808cf38d9d73c;True;False
20fbff570c678e1c;THE ULTIMATE FIGHTER: TEAM MCGREGOR VS. TEAM FABER FINALE;2015-12-11;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/20fbff570c678e1c;True;False
dd39f1ca787a3d9d;UFC FIGHT NIGHT: NAMAJUNAS VS. VANZANT;2015-12-10;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/dd39f1ca787a3d9d;True;False
4d636c3aa1105950;UFC FIGHT NIGHT: HENDERSON VS MASVIDAL;2015-11-28;SEOUL, SOUTH KOREA;http://ufcstats.com/event-details/4d636c3aa1105950;True;False
243b07fc65ccbb16;UFC FIGHT NIGHT: MAGNY VS GASTELUM;2015-11-21;MONTERREY, NUEVO LEON, MEXICO;http://ufcstats.com/event-details/243b07fc65ccbb16;True;False
8d04923f2db59b7f;UFC 193: ROUSEY VS HOLM;2015-11-14;MELBOURNE, VICTORIA, AUSTRALIA;http://ufcstats.com/event-details/8d04923f2db59b7f;True;False
5345f86680378fc1;UFC FIGHT NIGHT: BELFORT VS HENDERSON 3;2015-11-07;SAO PAULO, SAO PAULO, BRAZIL;http://ufcstats.com/event-details/5345f86680378fc1;True;False
f3155a94ca420126;UFC FIGHT NIGHT: HOLOHAN VS SMOLKA;2015-10-24;DUBLIN, LEINSTER, IRELAND;http://ufcstats.com/event-details/f3155a94ca420126;True;False
119ebea97e914dcf;UFC 192: CORMIER VS GUSTAFSSON;2015-10-03;HOUSTON, TEXAS, USA;http://ufcstats.com/event-details/119ebea97e914dcf;True;False
a4dd5c9a75763295;UFC FIGHT NIGHT: BARNETT VS NELSON;2015-09-26;SAITAMA, JAPAN;http://ufcstats.com/event-details/a4dd5c9a75763295;True;False
82f5c81f4e3c3eb5;UFC 191: JOHNSON VS DODSON 2;2015-09-05;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/82f5c81f4e3c3eb5;True;False
2ce6541127b0e232;UFC FIGHT NIGHT: HOLLOWAY VS OLIVEIRA;2015-08-23;SASKATOON, SASKATCHEWAN, CANADA;http://ufcstats.com/event-details/2ce6541127b0e232;True;False
b71667c778b6d9e5;UFC FIGHT NIGHT: TEIXEIRA VS SAINT PREUX;2015-08-08;NASHVILLE, TENNESSEE, USA;http://ufcstats.com/event-details/b71667c778b6d9e5;True;False
a9c45a8b21eabadc;UFC 190: ROUSEY VS CORREIA;2015-08-01;RIO DE JANEIRO, RIO DE JANEIRO, BRAZIL;http://ufcstats.com/event-details/a9c45a8b21eabadc;True;False
0c3838c8f7c620c2;UFC ON FOX: DILLASHAW VS. BARAO II;2015-07-25;CHICAGO, ILLINOIS, USA;http://ufcstats.com/event-details/0c3838c8f7c620c2;True;False
ef7fa30364cbe7f2;UFC FIGHT NIGHT: BISPING VS LEITES;2015-07-18;GLASGOW, SCOTLAND, UNITED KINGDOM;http://ufcstats.com/event-details/ef7fa30364cbe7f2;True;False
36877f0e62b25b96;UFC FIGHT NIGHT: MIR VS DUFFEE;2015-07-15;SAN DIEGO, CALIFORNIA, USA;http://ufcstats.com/event-details/36877f0e62b25b96;True;False
a890f9a791ed615d;THE ULTIMATE FIGHTER: AMERICAN TOP TEAM VS. BLACKZILIANS FINALE;2015-07-12;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/a890f9a791ed615d;True;False
3be081c29bf734d9;UFC 189: MENDES VS MCGREGOR;2015-07-11;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/3be081c29bf734d9;True;False
86e388ed20761ad9;UFC FIGHT NIGHT: MACHIDA VS ROMERO;2015-06-27;HOLLYWOOD, FLORIDA, USA;http://ufcstats.com/event-details/86e388ed20761ad9;True;False
194fc025f9355db6;UFC FIGHT NIGHT: JEDRZEJCZYK VS PENNE;2015-06-20;BERLIN, BERLIN, GERMANY;http://ufcstats.com/event-details/194fc025f9355db6;True;False
a58114c6dd0add64;UFC 188: VELASQUEZ VS WERDUM;2015-06-13;MEXICO CITY, DISTRITO FEDERAL, MEXICO;http://ufcstats.com/event-details/a58114c6dd0add64;True;False
06dc1a58663579d2;UFC FIGHT NIGHT: BOETSCH VS HENDERSON;2015-06-06;NEW ORLEANS, LOUISIANA, USA;http://ufcstats.com/event-details/06dc1a58663579d2;True;False
aae0897825336b1a;UFC FIGHT NIGHT: CONDIT VS ALVES;2015-05-30;GOIANIA, GOIAS, BRAZIL;http://ufcstats.com/event-details/aae0897825336b1a;True;False
4f7e290e71d60f87;UFC 187: JOHNSON VS CORMIER;2015-05-23;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/4f7e290e71d60f87;True;False
b1605ea39fba6af6;UFC FIGHT NIGHT: EDGAR VS FABER;2015-05-16;MANILA, PHILIPPINES;http://ufcstats.com/event-details/b1605ea39fba6af6;True;False
8a1b4330c7957961;UFC FIGHT NIGHT: MIOCIC VS HUNT;2015-05-09;ADELAIDE, SOUTH AUSTRALIA, AUSTRALIA;http://ufcstats.com/event-details/8a1b4330c7957961;True;False
997b4f52f76a0b53;UFC 186: JOHNSON VS HORIGUCHI;2015-04-25;MONTREAL, QUEBEC, CANADA;http://ufcstats.com/event-details/997b4f52f76a0b53;True;False
bc7cf284c1c2f16e;UFC ON FOX: MACHIDA VS ROCKHOLD;2015-04-18;NEWARK, NEW JERSEY, USA;http://ufcstats.com/event-details/bc7cf284c1c2f16e;True;False
5de61b03868035ff;UFC FIGHT NIGHT: GONZAGA VS CRO COP 2;2015-04-11;KRAKOW, POLAND;http://ufcstats.com/event-details/5de61b03868035ff;True;False
16d09e800ad7ec79;UFC FIGHT NIGHT: MENDES VS LAMAS;2015-04-04;FAIRFAX, VIRGINIA, USA;http://ufcstats.com/event-details/16d09e800ad7ec79;True;False
fa534853eb195270;UFC FIGHT NIGHT: MAIA VS LAFLARE;2015-03-21;RIO DE JANEIRO, BRAZIL;http://ufcstats.com/event-details/fa534853eb195270;True;False
f54200f1dfb9b5d4;UFC 185: PETTIS VS DOS ANJOS;2015-03-14;DALLAS, TEXAS, USA;http://ufcstats.com/event-details/f54200f1dfb9b5d4;True;False
ad4e9055bf8cd04d;UFC 184: ROUSEY VS ZINGANO;2015-02-28;LOS ANGELES, CALIFORNIA, USA;http://ufcstats.com/event-details/ad4e9055bf8cd04d;True;False
0577808d22dfe79c;UFC FIGHT NIGHT: BIGFOOT VS MIR;2015-02-22;PORTO ALEGRE, RIO GRANDE DO SUL, BRAZIL;http://ufcstats.com/event-details/0577808d22dfe79c;True;False
f9c7fe2682af3802;UFC FIGHT NIGHT: HENDERSON VS THATCH;2015-02-14;BROOMFIELD, COLORADO, USA;http://ufcstats.com/event-details/f9c7fe2682af3802;True;False
43563a32c3f10e95;UFC 183: SILVA VS DIAZ;2015-01-31;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/43563a32c3f10e95;True;False
706404da0775dcbc;UFC ON FOX: GUSTAFSSON VS JOHNSON;2015-01-24;STOCKHOLM, SWEDEN;http://ufcstats.com/event-details/706404da0775dcbc;True;False
f9aa6376ae16bfb4;UFC FIGHT NIGHT: MCGREGOR VS SIVER;2015-01-18;BOSTON, MASSACHUSETTS, USA;http://ufcstats.com/event-details/f9aa6376ae16bfb4;True;False
a72d260b436924c4;UFC 182: JONES VS CORMIER;2015-01-03;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/a72d260b436924c4;True;False
4e5bbc4566049cbf;UFC FIGHT NIGHT: MACHIDA VS DOLLAWAY;2014-12-20;BARUERI, SAO PAULO, BRAZIL;http://ufcstats.com/event-details/4e5bbc4566049cbf;True;False
d4a12dfa4067742f;UFC ON FOX: DOS SANTOS VS MIOCIC;2014-12-13;PHOENIX, ARIZONA, USA;http://ufcstats.com/event-details/d4a12dfa4067742f;True;False
222d6b547de2e035;THE ULTIMATE FIGHTER: A CHAMPION WILL BE CROWNED FINALE;2014-12-12;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/222d6b547de2e035;True;False
dfdd0c5dd0d4bc23;UFC 181: HENDRICKS VS LAWLER II;2014-12-06;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/dfdd0c5dd0d4bc23;True;False
155a02a8b4311057;UFC FIGHT NIGHT: EDGAR VS SWANSON;2014-11-22;AUSTIN, TEXAS, USA;http://ufcstats.com/event-details/155a02a8b4311057;True;False
59851163aaf1aed8;UFC 180: WERDUM VS HUNT;2014-11-15;MEXICO CITY, DISTRITO FEDERAL, MEXICO;http://ufcstats.com/event-details/59851163aaf1aed8;True;False
6ca68b636fbc1f18;UFC FIGHT NIGHT 56: SHOGUN VS SAINT PREUX;2014-11-08;UBERLANDIA, MINAS GERAIS, BRAZIL;http://ufcstats.com/event-details/6ca68b636fbc1f18;True;False
371a1c91b24dec2b;UFC FIGHT NIGHT: ROCKHOLD VS BISPING;2014-11-07;SYDNEY, NEW SOUTH WALES, AUSTRALIA;http://ufcstats.com/event-details/371a1c91b24dec2b;True;False
53f02bbc41d99432;UFC 179: ALDO VS MENDES 2;2014-10-25;RIO DE JANEIRO, BRAZIL;http://ufcstats.com/event-details/53f02bbc41d99432;True;False
0313bf497de9c470;UFC FIGHT NIGHT: MACDONALD VS SAFFIEDINE;2014-10-04;HALIFAX, NOVA SCOTIA, CANADA;http://ufcstats.com/event-details/0313bf497de9c470;True;False
8dc4f34c1f50d00d;UFC FIGHT NIGHT: NELSON VS STORY;2014-10-04;STOCKHOLM, SWEDEN;http://ufcstats.com/event-details/8dc4f34c1f50d00d;True;False
3bb030257966b022;UFC 178: JOHNSON VS CARIASO;2014-09-27;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/3bb030257966b022;True;False
2dea80c069847321;UFC FIGHT NIGHT: HUNT VS NELSON;2014-09-20;SAITAMA, JAPAN;http://ufcstats.com/event-details/2dea80c069847321;True;False
a71feb7ea7592a71;UFC FIGHT NIGHT: BIGFOOT VS ARLOVSKI;2014-09-13;BRASILIA, DISTRITO FEDERAL, BRAZIL;http://ufcstats.com/event-details/a71feb7ea7592a71;True;False
